time,y1,y2,y3
24.490000000000002,0.7637183413397194,0.00001130647074901234,0.2362703521895316
24.5,0.763679995096849,0.000011304540799522594,0.23630870036235144
24.51,0.7636416657731768,0.000011302612114504787,0.23634703161470866
24.52,0.7636033495243124,0.000011300684499920375,0.23638534979118767
24.53,0.7635650463407717,0.000011298757954761372,0.2364236549012735
24.54,0.7635267562130803,0.000011296832478021078,0.23646194695444167
24.55,0.7634884791317771,0.000011294908068694256,0.23650022596015421
24.560000000000002,0.763450215087411,0.000011292984725776987,0.23653849192786328
24.57,0.7634119640705379,0.000011291062448266506,0.23657674486701383
24.580000000000002,0.7633737260717296,0.000011289141235161636,0.23661498478703524
24.59,0.7633355010815643,0.000011287221085462307,0.2366532116973502
24.6,0.7632972852700823,0.000011285301806314213,0.23669142942811136
24.61,0.7632590862702817,0.00001128338378053736,0.23672963034593775
24.62,0.7632209002509239,0.000011281466815173872,0.2367678182822609
24.63,0.7631827272026301,0.000011279550909229,0.23680599324646062
24.64,0.7631445671160344,0.00001127763606170936,0.2368441552479039
24.650000000000002,0.7631064199817718,0.000011275722271622819,0.2368823042959566
24.66,0.7630682857904997,0.000011273809537978484,0.23692044039996235
24.67,0.76303016453288,0.000011271897859786937,0.23695856356926023
24.68,0.7629920561995849,0.000011269987236059939,0.23699667381317907
24.69,0.7629539607812976,0.000011268077665810587,0.23703477114103658
24.7,0.7629158744611049,0.000011266168957254066,0.23707285936993788
24.71,0.7628778048462126,0.000011264261491109547,0.2371109308922963
24.72,0.7628397481184375,0.000011262355075489593,0.23714898952648705
24.73,0.7628017042685067,0.000011260449709412591,0.2371870352817839
24.740000000000002,0.762763673287152,0.000011258545391898001,0.23722506816745612
24.75,0.76272565516512,0.000011256642121966732,0.23726308819275801
24.76,0.7626876498931626,0.000011254739898640785,0.23730109536693875
24.77,0.762649657462048,0.000011252838720943691,0.237339089699231
24.78,0.7626116778625495,0.00001125093858790011,0.23737707119886264
24.79,0.7625737110854525,0.000011249039498535944,0.237415039875049
24.8,0.7625357533267996,0.000011247141262126048,0.2374529995319383
24.810000000000002,0.7624978121681835,0.000011245244257307948,0.23749094258755923
24.82,0.7624598838043848,0.000011243348293254728,0.23752887284732196
24.830000000000002,0.7624219682262303,0.000011241453368997481,0.23756679032040068
24.84,0.762384065424554,0.000011239559483568468,0.23760469501596249
24.85,0.7623461753902044,0.000011237666636001322,0.23764258694315957
